6.261759114939358106e+00,6.000000000000000000e+00,3.000000000000000000e+00
7.345444585902050072e+00,6.000000000000000000e+00,2.000000000000000000e+00
6.238466979071870355e+01,2.000000000000000000e+00,3.000000000000000000e+00
7.275098542406853142e+01,2.000000000000000000e+00,6.000000000000000000e+00
7.771632496208357566e+01,6.000000000000000000e+00,2.000000000000000000e+00
8.791235258818043974e+01,6.000000000000000000e+00,3.000000000000000000e+00
1.088969785730715500e+02,3.000000000000000000e+00,6.000000000000000000e+00
1.130488128912089394e+02,3.000000000000000000e+00,6.000000000000000000e+00
1.415287682548850228e+02,2.000000000000000000e+00,3.000000000000000000e+00
1.425806988872543002e+02,3.000000000000000000e+00,6.000000000000000000e+00
1.534046624668235950e+02,6.000000000000000000e+00,3.000000000000000000e+00
1.569605588153550855e+02,6.000000000000000000e+00,3.000000000000000000e+00
2.224954060018968676e+02,6.000000000000000000e+00,2.000000000000000000e+00
2.278152111947769356e+02,6.000000000000000000e+00,3.000000000000000000e+00
2.355939744270133360e+02,2.000000000000000000e+00,3.000000000000000000e+00
2.444964798063762430e+02,6.000000000000000000e+00,3.000000000000000000e+00
2.471971771254980013e+02,2.000000000000000000e+00,3.000000000000000000e+00
2.482234675361642360e+02,3.000000000000000000e+00,6.000000000000000000e+00
2.627565653521047011e+02,6.000000000000000000e+00,3.000000000000000000e+00
2.651940629365984705e+02,2.000000000000000000e+00,6.000000000000000000e+00
2.843544121413214043e+02,3.000000000000000000e+00,2.000000000000000000e+00
2.898196583152838457e+02,6.000000000000000000e+00,2.000000000000000000e+00
3.102984339450105722e+02,6.000000000000000000e+00,3.000000000000000000e+00
3.160013406447390594e+02,6.000000000000000000e+00,3.000000000000000000e+00
3.432178912939189672e+02,3.000000000000000000e+00,6.000000000000000000e+00
3.634683031621596569e+02,3.000000000000000000e+00,6.000000000000000000e+00
3.658007889491725564e+02,6.000000000000000000e+00,3.000000000000000000e+00
3.929135067918154505e+02,3.000000000000000000e+00,2.000000000000000000e+00
3.934213904591168784e+02,6.000000000000000000e+00,3.000000000000000000e+00
4.257543487148939789e+02,6.000000000000000000e+00,2.000000000000000000e+00
4.298738968432223260e+02,3.000000000000000000e+00,2.000000000000000000e+00
4.740778230484696110e+02,6.000000000000000000e+00,2.000000000000000000e+00
4.798158735263225481e+02,6.000000000000000000e+00,3.000000000000000000e+00
4.989006237978574063e+02,3.000000000000000000e+00,6.000000000000000000e+00
5.099079826308724250e+02,3.000000000000000000e+00,6.000000000000000000e+00
5.159293958468939536e+02,6.000000000000000000e+00,2.000000000000000000e+00
5.294770893884552834e+02,6.000000000000000000e+00,2.000000000000000000e+00
5.304361783581912277e+02,3.000000000000000000e+00,6.000000000000000000e+00
5.375197959180190992e+02,3.000000000000000000e+00,2.000000000000000000e+00
5.437081330625677538e+02,6.000000000000000000e+00,3.000000000000000000e+00
5.595999998464722012e+02,3.000000000000000000e+00,6.000000000000000000e+00
5.890911497693390402e+02,2.000000000000000000e+00,6.000000000000000000e+00
6.339954988660036861e+02,3.000000000000000000e+00,6.000000000000000000e+00
6.426811506923864954e+02,2.000000000000000000e+00,6.000000000000000000e+00
6.559274312665496609e+02,2.000000000000000000e+00,6.000000000000000000e+00
6.667886459743679097e+02,2.000000000000000000e+00,6.000000000000000000e+00
6.678466336135107895e+02,6.000000000000000000e+00,3.000000000000000000e+00
6.880632627091249560e+02,2.000000000000000000e+00,3.000000000000000000e+00
7.199832693751968691e+02,6.000000000000000000e+00,3.000000000000000000e+00
7.227232989831142049e+02,2.000000000000000000e+00,3.000000000000000000e+00
7.430880399914844929e+02,3.000000000000000000e+00,6.000000000000000000e+00
7.437139802245159217e+02,6.000000000000000000e+00,3.000000000000000000e+00
7.502914079265408418e+02,2.000000000000000000e+00,6.000000000000000000e+00
7.737374288834497520e+02,6.000000000000000000e+00,2.000000000000000000e+00
7.853404028119775830e+02,6.000000000000000000e+00,2.000000000000000000e+00
8.083469418767656407e+02,3.000000000000000000e+00,6.000000000000000000e+00
8.100211374657183114e+02,3.000000000000000000e+00,2.000000000000000000e+00
8.140727948803829577e+02,2.000000000000000000e+00,6.000000000000000000e+00
8.404510780108940935e+02,3.000000000000000000e+00,6.000000000000000000e+00
8.452093389878225480e+02,6.000000000000000000e+00,2.000000000000000000e+00
8.474189560542038180e+02,6.000000000000000000e+00,3.000000000000000000e+00
8.494427363774913147e+02,6.000000000000000000e+00,3.000000000000000000e+00
8.523399582290022636e+02,6.000000000000000000e+00,3.000000000000000000e+00
8.676383596262230640e+02,2.000000000000000000e+00,3.000000000000000000e+00
8.837606973169505409e+02,6.000000000000000000e+00,3.000000000000000000e+00
8.934525968230656190e+02,2.000000000000000000e+00,3.000000000000000000e+00
8.963767172836812733e+02,3.000000000000000000e+00,6.000000000000000000e+00
9.002354410450387832e+02,6.000000000000000000e+00,3.000000000000000000e+00
9.105307098984009144e+02,2.000000000000000000e+00,3.000000000000000000e+00
9.107421691790999603e+02,2.000000000000000000e+00,6.000000000000000000e+00
9.147515574039668991e+02,3.000000000000000000e+00,6.000000000000000000e+00
9.237739475315651134e+02,2.000000000000000000e+00,6.000000000000000000e+00
9.298731857088787365e+02,6.000000000000000000e+00,3.000000000000000000e+00
9.344917821692816915e+02,3.000000000000000000e+00,6.000000000000000000e+00
9.496887460532190062e+02,2.000000000000000000e+00,3.000000000000000000e+00
9.524433862271461066e+02,6.000000000000000000e+00,3.000000000000000000e+00
9.618803679553410575e+02,3.000000000000000000e+00,6.000000000000000000e+00
9.642076532164994660e+02,3.000000000000000000e+00,2.000000000000000000e+00
9.697377094044096566e+02,3.000000000000000000e+00,2.000000000000000000e+00
9.811132932464943224e+02,6.000000000000000000e+00,3.000000000000000000e+00
1.010100730285646819e+03,6.000000000000000000e+00,3.000000000000000000e+00
1.010941539824467554e+03,3.000000000000000000e+00,6.000000000000000000e+00
1.022683814483320134e+03,6.000000000000000000e+00,2.000000000000000000e+00
1.027154082224128160e+03,3.000000000000000000e+00,6.000000000000000000e+00
1.031977419648318346e+03,6.000000000000000000e+00,2.000000000000000000e+00
1.043867162188525754e+03,6.000000000000000000e+00,3.000000000000000000e+00
1.051475704387290762e+03,6.000000000000000000e+00,3.000000000000000000e+00
1.063138834114747624e+03,3.000000000000000000e+00,2.000000000000000000e+00
1.070906610749850415e+03,3.000000000000000000e+00,6.000000000000000000e+00
1.084916183835133324e+03,6.000000000000000000e+00,3.000000000000000000e+00
1.102653828856452947e+03,2.000000000000000000e+00,6.000000000000000000e+00
1.113935431156351797e+03,6.000000000000000000e+00,3.000000000000000000e+00
1.122952409426129634e+03,6.000000000000000000e+00,2.000000000000000000e+00
1.135651420894428156e+03,3.000000000000000000e+00,6.000000000000000000e+00
1.139991929676552900e+03,6.000000000000000000e+00,3.000000000000000000e+00
1.147295312294969108e+03,3.000000000000000000e+00,6.000000000000000000e+00
1.170736951753096037e+03,2.000000000000000000e+00,3.000000000000000000e+00
1.179685396482344913e+03,3.000000000000000000e+00,6.000000000000000000e+00
1.186410953358615643e+03,6.000000000000000000e+00,2.000000000000000000e+00
1.187592542354207353e+03,6.000000000000000000e+00,2.000000000000000000e+00
1.190697374895073835e+03,3.000000000000000000e+00,6.000000000000000000e+00
1.208203912340768966e+03,3.000000000000000000e+00,6.000000000000000000e+00
1.238671711860012465e+03,3.000000000000000000e+00,6.000000000000000000e+00
1.270370429582392944e+03,6.000000000000000000e+00,3.000000000000000000e+00
1.336356597769756263e+03,6.000000000000000000e+00,3.000000000000000000e+00
1.346058977131216125e+03,3.000000000000000000e+00,6.000000000000000000e+00
1.347136075224208980e+03,2.000000000000000000e+00,6.000000000000000000e+00
1.352065718375624783e+03,2.000000000000000000e+00,6.000000000000000000e+00
1.376545438615844205e+03,2.000000000000000000e+00,3.000000000000000000e+00
1.390239620900520094e+03,3.000000000000000000e+00,6.000000000000000000e+00
1.417937953798292938e+03,3.000000000000000000e+00,6.000000000000000000e+00
1.453115318494525582e+03,6.000000000000000000e+00,2.000000000000000000e+00
1.470449757951131005e+03,3.000000000000000000e+00,2.000000000000000000e+00
1.478224128396454944e+03,6.000000000000000000e+00,3.000000000000000000e+00
1.502922968422306440e+03,2.000000000000000000e+00,6.000000000000000000e+00
1.512883391952162810e+03,2.000000000000000000e+00,6.000000000000000000e+00
1.537883258322737220e+03,6.000000000000000000e+00,2.000000000000000000e+00
1.546344104138162720e+03,3.000000000000000000e+00,6.000000000000000000e+00
1.583108006059691206e+03,6.000000000000000000e+00,2.000000000000000000e+00
1.589222980976332110e+03,6.000000000000000000e+00,3.000000000000000000e+00
1.603494956920343157e+03,2.000000000000000000e+00,3.000000000000000000e+00
1.604471569626635755e+03,2.000000000000000000e+00,6.000000000000000000e+00
1.610949315498945225e+03,6.000000000000000000e+00,2.000000000000000000e+00
1.626005678652461711e+03,3.000000000000000000e+00,2.000000000000000000e+00
1.627230941089571161e+03,3.000000000000000000e+00,6.000000000000000000e+00
1.645313013316800834e+03,6.000000000000000000e+00,2.000000000000000000e+00
1.646559752105148846e+03,2.000000000000000000e+00,6.000000000000000000e+00
1.650361603593297332e+03,3.000000000000000000e+00,6.000000000000000000e+00
1.654431281654941131e+03,3.000000000000000000e+00,6.000000000000000000e+00
1.657349423763798768e+03,2.000000000000000000e+00,6.000000000000000000e+00
1.663590743944281257e+03,3.000000000000000000e+00,6.000000000000000000e+00
1.665315294444686060e+03,6.000000000000000000e+00,3.000000000000000000e+00
1.692131747738030981e+03,6.000000000000000000e+00,3.000000000000000000e+00
1.701214824631735610e+03,2.000000000000000000e+00,6.000000000000000000e+00
1.728019853471771512e+03,2.000000000000000000e+00,6.000000000000000000e+00
1.761563705824146155e+03,2.000000000000000000e+00,3.000000000000000000e+00
1.767434122009084831e+03,2.000000000000000000e+00,6.000000000000000000e+00
1.786829723227757313e+03,2.000000000000000000e+00,6.000000000000000000e+00
