8.996011590333075958e+00,2.000000000000000000e+00,3.000000000000000000e+00
1.402721978673697834e+01,2.000000000000000000e+00,3.000000000000000000e+00
1.590729389427321117e+01,3.000000000000000000e+00,6.000000000000000000e+00
2.901503820564068548e+01,3.000000000000000000e+00,6.000000000000000000e+00
5.148652423745721052e+01,3.000000000000000000e+00,2.000000000000000000e+00
6.813526913306195354e+01,2.000000000000000000e+00,3.000000000000000000e+00
1.250620341064544192e+02,2.000000000000000000e+00,3.000000000000000000e+00
1.360198192557620303e+02,2.000000000000000000e+00,6.000000000000000000e+00
1.493765003765691404e+02,6.000000000000000000e+00,3.000000000000000000e+00
1.846429360203144654e+02,6.000000000000000000e+00,3.000000000000000000e+00
2.236491573249290354e+02,3.000000000000000000e+00,2.000000000000000000e+00
2.332826499520612629e+02,6.000000000000000000e+00,2.000000000000000000e+00
2.338041043241928207e+02,6.000000000000000000e+00,2.000000000000000000e+00
2.544385987439504220e+02,2.000000000000000000e+00,6.000000000000000000e+00
2.702020102704274791e+02,2.000000000000000000e+00,6.000000000000000000e+00
2.731636377517100414e+02,3.000000000000000000e+00,6.000000000000000000e+00
2.838196438958660792e+02,6.000000000000000000e+00,3.000000000000000000e+00
2.907665408669955696e+02,6.000000000000000000e+00,3.000000000000000000e+00
2.921616019269790172e+02,2.000000000000000000e+00,6.000000000000000000e+00
3.041594097665353047e+02,3.000000000000000000e+00,6.000000000000000000e+00
3.644348416681455660e+02,3.000000000000000000e+00,6.000000000000000000e+00
3.752956606944509304e+02,6.000000000000000000e+00,3.000000000000000000e+00
3.841439641779480780e+02,6.000000000000000000e+00,2.000000000000000000e+00
3.952834379154205635e+02,2.000000000000000000e+00,6.000000000000000000e+00
3.956429880505675669e+02,6.000000000000000000e+00,3.000000000000000000e+00
4.200769936917141081e+02,6.000000000000000000e+00,3.000000000000000000e+00
4.225425123779196497e+02,2.000000000000000000e+00,3.000000000000000000e+00
4.233203716855716152e+02,6.000000000000000000e+00,2.000000000000000000e+00
4.279320123891582170e+02,3.000000000000000000e+00,6.000000000000000000e+00
4.329766712914032496e+02,6.000000000000000000e+00,3.000000000000000000e+00
4.547085993909081481e+02,3.000000000000000000e+00,6.000000000000000000e+00
4.697298350592189422e+02,3.000000000000000000e+00,6.000000000000000000e+00
4.864197346139278579e+02,3.000000000000000000e+00,6.000000000000000000e+00
4.883441735883279193e+02,6.000000000000000000e+00,3.000000000000000000e+00
4.949971138892272506e+02,3.000000000000000000e+00,6.000000000000000000e+00
5.039034673985656809e+02,3.000000000000000000e+00,2.000000000000000000e+00
5.109815117146225134e+02,3.000000000000000000e+00,6.000000000000000000e+00
5.179964771055339270e+02,3.000000000000000000e+00,6.000000000000000000e+00
5.209867312175495044e+02,2.000000000000000000e+00,3.000000000000000000e+00
5.431580012331575062e+02,6.000000000000000000e+00,2.000000000000000000e+00
5.509578186439451883e+02,2.000000000000000000e+00,6.000000000000000000e+00
5.647140133205883785e+02,3.000000000000000000e+00,6.000000000000000000e+00
5.663080073039352555e+02,6.000000000000000000e+00,2.000000000000000000e+00
5.680888114684622678e+02,3.000000000000000000e+00,2.000000000000000000e+00
6.143026921845932975e+02,2.000000000000000000e+00,6.000000000000000000e+00
6.151768454580736716e+02,3.000000000000000000e+00,2.000000000000000000e+00
6.774714572332111402e+02,6.000000000000000000e+00,3.000000000000000000e+00
6.800687813943894753e+02,3.000000000000000000e+00,2.000000000000000000e+00
6.937441883920432701e+02,6.000000000000000000e+00,3.000000000000000000e+00
6.987163229796029782e+02,3.000000000000000000e+00,6.000000000000000000e+00
7.057461230399995884e+02,3.000000000000000000e+00,6.000000000000000000e+00
7.062791799109008934e+02,2.000000000000000000e+00,6.000000000000000000e+00
7.074634882611250077e+02,3.000000000000000000e+00,6.000000000000000000e+00
7.082257745608113737e+02,3.000000000000000000e+00,6.000000000000000000e+00
7.384032037521764096e+02,6.000000000000000000e+00,3.000000000000000000e+00
7.490287749393963850e+02,3.000000000000000000e+00,6.000000000000000000e+00
7.613753940215850662e+02,2.000000000000000000e+00,3.000000000000000000e+00
7.696156773617875615e+02,2.000000000000000000e+00,3.000000000000000000e+00
7.857298963461952326e+02,3.000000000000000000e+00,6.000000000000000000e+00
7.867159409986346645e+02,3.000000000000000000e+00,2.000000000000000000e+00
7.960833606404623879e+02,3.000000000000000000e+00,6.000000000000000000e+00
8.129228517562441994e+02,3.000000000000000000e+00,6.000000000000000000e+00
8.172511965246632144e+02,2.000000000000000000e+00,6.000000000000000000e+00
8.361150501533977604e+02,6.000000000000000000e+00,2.000000000000000000e+00
8.422198742829854154e+02,6.000000000000000000e+00,3.000000000000000000e+00
8.597504993554858856e+02,3.000000000000000000e+00,2.000000000000000000e+00
8.618076420848539101e+02,6.000000000000000000e+00,2.000000000000000000e+00
8.958110873431974142e+02,2.000000000000000000e+00,6.000000000000000000e+00
9.143359456077930645e+02,2.000000000000000000e+00,3.000000000000000000e+00
9.400774820219216963e+02,2.000000000000000000e+00,3.000000000000000000e+00
9.599847269618953760e+02,6.000000000000000000e+00,3.000000000000000000e+00
9.611119788767383625e+02,3.000000000000000000e+00,6.000000000000000000e+00
9.672584178155485688e+02,6.000000000000000000e+00,2.000000000000000000e+00
9.678811711750645372e+02,3.000000000000000000e+00,2.000000000000000000e+00
9.682725672003742829e+02,2.000000000000000000e+00,3.000000000000000000e+00
9.759531605581929625e+02,6.000000000000000000e+00,2.000000000000000000e+00
1.049658902108961911e+03,2.000000000000000000e+00,3.000000000000000000e+00
1.050202396976487535e+03,3.000000000000000000e+00,6.000000000000000000e+00
1.057316200631410084e+03,3.000000000000000000e+00,6.000000000000000000e+00
1.057666490082520568e+03,6.000000000000000000e+00,2.000000000000000000e+00
1.068776615220698659e+03,2.000000000000000000e+00,6.000000000000000000e+00
