2.280243005648812016e+01,2.000000000000000000e+00,6.000000000000000000e+00
5.977259279554314730e+01,6.000000000000000000e+00,3.000000000000000000e+00
7.647370278805054511e+01,2.000000000000000000e+00,6.000000000000000000e+00
8.183108317686811972e+01,3.000000000000000000e+00,2.000000000000000000e+00
8.366610007622026046e+01,3.000000000000000000e+00,6.000000000000000000e+00
9.646000546987858115e+01,2.000000000000000000e+00,6.000000000000000000e+00
1.083410742208693875e+02,6.000000000000000000e+00,3.000000000000000000e+00
1.111596867098539860e+02,3.000000000000000000e+00,6.000000000000000000e+00
1.226601316438316474e+02,3.000000000000000000e+00,6.000000000000000000e+00
1.345837218462829412e+02,6.000000000000000000e+00,2.000000000000000000e+00
1.381747855507841507e+02,3.000000000000000000e+00,6.000000000000000000e+00
1.532605139748247325e+02,6.000000000000000000e+00,2.000000000000000000e+00
1.544366305900563248e+02,6.000000000000000000e+00,3.000000000000000000e+00
1.624408465337297400e+02,2.000000000000000000e+00,6.000000000000000000e+00
1.675461074420163925e+02,6.000000000000000000e+00,2.000000000000000000e+00
1.732493762461415372e+02,6.000000000000000000e+00,2.000000000000000000e+00
1.775480511174613412e+02,3.000000000000000000e+00,6.000000000000000000e+00
1.909534255062710031e+02,6.000000000000000000e+00,3.000000000000000000e+00
2.130206836466245761e+02,3.000000000000000000e+00,6.000000000000000000e+00
2.136252367923399618e+02,2.000000000000000000e+00,6.000000000000000000e+00
2.215349514933647868e+02,6.000000000000000000e+00,3.000000000000000000e+00
2.945238331610841556e+02,3.000000000000000000e+00,6.000000000000000000e+00
3.025349989482218689e+02,3.000000000000000000e+00,6.000000000000000000e+00
3.526090360665820072e+02,6.000000000000000000e+00,3.000000000000000000e+00
3.668863934621395515e+02,2.000000000000000000e+00,3.000000000000000000e+00
3.736345985035560489e+02,3.000000000000000000e+00,6.000000000000000000e+00
3.738631666835753435e+02,3.000000000000000000e+00,6.000000000000000000e+00
3.877973073935519892e+02,6.000000000000000000e+00,3.000000000000000000e+00
4.096008276539906774e+02,6.000000000000000000e+00,3.000000000000000000e+00
4.297777422202358935e+02,6.000000000000000000e+00,3.000000000000000000e+00
4.310516107579379650e+02,3.000000000000000000e+00,6.000000000000000000e+00
4.320494475701694341e+02,2.000000000000000000e+00,3.000000000000000000e+00
4.529834362777071419e+02,2.000000000000000000e+00,6.000000000000000000e+00
4.865816589032162369e+02,6.000000000000000000e+00,2.000000000000000000e+00
4.883498504534227322e+02,2.000000000000000000e+00,3.000000000000000000e+00
5.054845303344479248e+02,3.000000000000000000e+00,6.000000000000000000e+00
5.322416068546800716e+02,3.000000000000000000e+00,6.000000000000000000e+00
5.407032799281724920e+02,3.000000000000000000e+00,6.000000000000000000e+00
5.436659877685642641e+02,2.000000000000000000e+00,3.000000000000000000e+00
5.563113452912838284e+02,3.000000000000000000e+00,6.000000000000000000e+00
5.579319296214540600e+02,2.000000000000000000e+00,6.000000000000000000e+00
5.650939696098583909e+02,6.000000000000000000e+00,3.000000000000000000e+00
5.772909298328158911e+02,6.000000000000000000e+00,3.000000000000000000e+00
5.879408777214445081e+02,6.000000000000000000e+00,3.000000000000000000e+00
6.030825143398648152e+02,6.000000000000000000e+00,2.000000000000000000e+00
6.389157595978836071e+02,2.000000000000000000e+00,6.000000000000000000e+00
6.565222260882489991e+02,6.000000000000000000e+00,3.000000000000000000e+00
6.768988079537411977e+02,6.000000000000000000e+00,3.000000000000000000e+00
6.867323022882475243e+02,6.000000000000000000e+00,3.000000000000000000e+00
7.052235513812720455e+02,2.000000000000000000e+00,6.000000000000000000e+00
7.065939872598414695e+02,6.000000000000000000e+00,3.000000000000000000e+00
7.073587978878413196e+02,6.000000000000000000e+00,2.000000000000000000e+00
7.078374777264294835e+02,6.000000000000000000e+00,3.000000000000000000e+00
7.249218107276844876e+02,3.000000000000000000e+00,2.000000000000000000e+00
7.315300375124479615e+02,3.000000000000000000e+00,2.000000000000000000e+00
7.340989237645421781e+02,6.000000000000000000e+00,3.000000000000000000e+00
7.515084344544935675e+02,6.000000000000000000e+00,3.000000000000000000e+00
7.864051378247905859e+02,2.000000000000000000e+00,6.000000000000000000e+00
8.007782415132786582e+02,3.000000000000000000e+00,6.000000000000000000e+00
8.498485184935138932e+02,3.000000000000000000e+00,6.000000000000000000e+00
8.513464545278268361e+02,3.000000000000000000e+00,6.000000000000000000e+00
8.612484896341551348e+02,6.000000000000000000e+00,2.000000000000000000e+00
8.811770177573489491e+02,3.000000000000000000e+00,2.000000000000000000e+00
9.269293525097691600e+02,3.000000000000000000e+00,2.000000000000000000e+00
9.345267948494781649e+02,6.000000000000000000e+00,3.000000000000000000e+00
9.347198789928023643e+02,6.000000000000000000e+00,3.000000000000000000e+00
9.364787814423266354e+02,3.000000000000000000e+00,2.000000000000000000e+00
9.445152599559286273e+02,6.000000000000000000e+00,3.000000000000000000e+00
9.556424913627588467e+02,6.000000000000000000e+00,3.000000000000000000e+00
9.660171646407420667e+02,2.000000000000000000e+00,3.000000000000000000e+00
9.805792419303570568e+02,6.000000000000000000e+00,3.000000000000000000e+00
